Dates;BENCH Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;TPXDDVD Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
12.01.2005;1764.717;1764.717;1577.78;2532.143;20927.79;353.06;2511.93;4220.94;1311.67;426.15;4340.39;252.925;522.25;314.51;492.5103;141.6943;181.4782;136.7143;238.1602;145.3502
13.01.2005;1749.481;1749.481;1557.02;2519.507;20896.32;354.38;2520.72;4235.99;1302.69;425.2;4344.95;257.15;525;315.38;492.5618;142.158;182.0519;137.0706;239.0686;145.3584
14.01.2005;1759.983;1759.983;1573.07;2549.877;21007.71;356.15;2531.47;4267.54;1309.15;423.15;4360.49;255.81;528.16;314.09;491.4513;141.8181;181.8227;137.1288;238.4522;145.3684
17.01.2005;1759.983;1759.983;1573.07;2549.877;21023.32;357.62;2545.06;4291.68;1314.42;422.13;4371.9;255.81;531.68;314.09;491.3776;141.8181;181.8227;137.2887;238.529;145.3974
18.01.2005;1777.035;1777.035;1585.55;2580.436;21187.83;357.98;2533.11;4277.75;1308.6;423.05;4393.35;254.625;528.23;313.4;490.693;142.054;182.1265;137.3603;238.8767;145.4075
19.01.2005;1760.284;1760.284;1557.49;2551.786;21154.4;358.64;2530.8;4286.75;1307.56;423.15;4406.48;255.483;529.18;314.01;490.9878;142.2064;181.8947;137.5613;239.0646;145.4174
20.01.2005;1746.61;1746.61;1526.16;2528.844;21082.17;357.17;2521.6;4272.08;1295.08;422.35;4374.6;254.649;524.32;314.55;490.3248;142.3767;182.1185;137.1691;239.2483;145.4266
21.01.2005;1735.425;1735.425;1515.16;2523.649;21077.18;356.8;2522.88;4277.91;1293.71;427.25;4381;256.281;525.49;315.65;490.869;142.5342;182.3519;137.1959;239.5637;145.4362
24.01.2005;1729.33;1729.33;1492.01;2496.597;21065.4;356.62;2527.74;4285.03;1301.71;427.35;4363.52;257.851;527.31;316.52;491.7529;142.7906;182.6404;137.4474;239.8134;145.4661
25.01.2005;1736.25;1736.25;1501.99;2504.719;21174.24;358.95;2543.85;4297.05;1300.4;422.2;4316.16;258.634;527.85;316.64;491.8133;142.2608;181.4328;137.4405;238.9728;145.4761
26.01.2005;1744.719;1744.719;1520.63;2546.354;21260.7;359.09;2545.98;4300.16;1308.27;426.8;4343.59;258.417;532.79;317.07;492.6321;142.4303;181.5773;137.3789;239.0037;145.4859
27.01.2005;1745.583;1745.583;1519.16;2548.045;21289.09;360.62;2549.28;4303.48;1304.91;426.2;4326.85;256.413;533.86;316.89;492.7951;142.3775;181.6252;137.1957;238.785;145.4952
28.01.2005;1740.963;1740.963;1511.06;2532.099;21215;359.29;2538.49;4288.54;1303.48;427;4327.47;254.257;535.71;317.45;493.3038;142.9481;182.3747;137.5096;239.6472;145.5049
31.01.2005;1755.684;1755.684;1531.39;2577.628;21359.53;361.71;2548.72;4305.72;1309.71;422.6;4315.34;256.14;542.28;317.99;493.802;142.9191;182.408;137.5762;239.8086;145.5363
01.02.2005;1767.787;1767.787;1535.45;2594.664;21512.97;364.58;2577.03;4324.85;1310.11;421.13;4327.47;253.917;541.82;317.89;494.1464;142.9195;182.1222;137.6313;239.6993;145.5468
02.02.2005;1773.627;1773.627;1536.89;2610.601;21596.85;365.72;2582.3;4325.3;1316.36;421.97;4363.79;252.317;543.43;317.8;494.91;142.9717;181.7675;137.5777;239.6904;145.5572
03.02.2005;1769.261;1769.261;1520.12;2599.914;21596.59;365.53;2578.1;4342.58;1313.55;417.2;4355.23;250.478;546.2;318.27;495.1372;142.9306;181.4971;137.5086;239.5243;145.5677
04.02.2005;1788.815;1788.815;1546.69;2633.506;21723.46;369.01;2595.56;4363.04;1308.98;414.7;4409.19;249.946;549.46;320.72;496.6418;143.7316;182.8938;138.0293;240.5993;145.5782
07.02.2005;1786.921;1786.921;1541.2;2630.155;21755.46;370.99;2615.69;4384.04;1319.17;413.4;4403.74;248.57;551.27;321.87;497.4047;144.0324;183.4034;138.2109;241.0807;145.6095
08.02.2005;1788.158;1788.158;1544.88;2638.927;21803.82;371.66;2623.91;4392.72;1320.31;412.7;4399.52;249.765;549.41;322.09;497.555;144.3843;184.139;138.3492;241.481;145.62
09.02.2005;1773.276;1773.276;1518.8;2585.371;21827.08;371.25;2624.82;4383.13;1320.74;413.35;4424.51;250.244;551.93;322.8;498.0512;144.7668;185.3184;138.5027;241.9591;145.6305
10.02.2005;1780.804;1780.804;1518.88;2590.032;22044.67;370.87;2629.86;4390.3;1326.35;417.8;4450.19;254.255;551.48;321.94;498.1043;143.9086;184.2904;138.501;240.8135;145.6409
11.02.2005;1793.54;1793.54;1542.76;2623.076;22191.35;374.25;2653.1;4421.12;1326.35;420.9;4468.59;254.805;553.84;321.92;498.2055;143.6369;184.3647;138.3473;240.607;145.6514
14.02.2005;1794.981;1794.981;1550.54;2624.193;22253.54;374.8;2651.85;4421.55;1335.38;425.75;4486.13;256.343;561.08;322.26;499.3318;143.9769;185.019;138.1722;240.9036;145.6828
15.02.2005;1801.063;1801.063;1560.07;2623.898;22221;376.29;2660.83;4424.57;1334.97;425.75;4492.39;257.373;562.76;321.86;499.5339;143.7113;184.1121;137.9734;240.6164;145.6933
16.02.2005;1801.586;1801.586;1555.21;2640.312;22382.87;374.21;2662.07;4392.22;1331.25;425.2;4498.26;257.594;562.49;321.38;499.7009;143.2509;183.4935;137.7338;239.9871;145.7038
17.02.2005;1787.412;1787.412;1531.94;2608.485;22337.25;374.62;2664.28;4401.48;1327.81;427.18;4507.93;257.974;563.98;322.05;500.4143;143.0881;183.2596;137.5613;239.735;145.7138
18.02.2005;1788.654;1788.654;1528.02;2604.364;22435;375.14;2664.14;4417.08;1333.12;427.42;4493.3;259.353;566.62;320.53;499.79;142.4224;182.9544;136.8643;238.7815;145.7242
21.02.2005;1788.654;1788.654;1528.02;2604.364;22493.19;374.64;2666.06;4434.73;1333.31;427.45;4468.51;259.353;567.84;320.53;499.8457;142.4224;182.9544;136.6591;238.869;145.7552
22.02.2005;1762.757;1762.757;1506.51;2553.945;22396.31;371.95;2651.34;4420.74;1328.45;435.85;4403.19;267.153;571.84;319.27;500.3185;142.3323;182.5733;136.7284;238.6294;145.7653
23.02.2005;1772.763;1772.763;1509.73;2564.954;22478.68;370.07;2631.54;4387.16;1317.83;434.55;4390.02;269.13;571.27;319.94;500.6072;142.3862;182.9168;136.7065;238.8808;145.7742
24.02.2005;1787.336;1787.336;1530.54;2594.082;22437.88;369.86;2622.89;4399.19;1323.08;433.75;4372.66;267.687;577.45;320.74;501.0152;142.343;182.674;136.5398;238.5341;145.7838
25.02.2005;1804.168;1804.168;1539.99;2635.628;22634.13;374.09;2641.2;4437.11;1334.27;435.25;4422.02;271.136;581.73;320.95;501.6716;142.4998;182.4785;136.6655;238.7516;145.7935
28.02.2005;1792.631;1792.631;1523.98;2621.289;22464.42;372.89;2621.02;4435.52;1345.79;435.65;4428.24;274.235;588.68;320.11;501.9318;141.7296;181.6174;136.6962;237.707;145.8248
01.03.2005;1802.793;1802.793;1540.35;2639.744;22606.32;375.66;2637.88;4465.87;1348.64;432.6;4438.44;272.321;586.9;319.72;501.2753;141.1537;181.7329;136.5582;237.791;145.8356
02.03.2005;1802.919;1802.919;1538.36;2634.895;22774.55;375.63;2635.64;4491.93;1355.27;432.95;4416.6;274.946;580.37;320.22;500.7758;141.2512;181.849;136.246;237.7116;145.8466
03.03.2005;1803.51;1803.51;1524.85;2638.932;22912.74;375.67;2647.24;4490.76;1359.63;429.65;4425.69;276.188;582.03;320.52;501.187;141.6492;181.9817;136.3768;237.6843;145.8562
04.03.2005;1820.88;1820.88;1533.62;2666.575;23070.3;378.23;2658.58;4513.74;1362.59;434.3;4491.08;277.524;585.26;322.35;502.9654;142.3103;182.9494;136.9266;238.5023;145.8671
07.03.2005;1825.703;1825.703;1558.46;2662.061;22974.98;377.9;2653.79;4518.14;1371.41;434.55;4510.28;277.108;587.48;323.62;503.6537;142.4578;183.5169;137.2084;238.6258;145.9
08.03.2005;1817.121;1817.121;1541.76;2637.86;23018.45;375.84;2645.2;4494.66;1366.34;440.55;4507.95;280.895;586.91;322.9;504.3207;141.8407;183.0023;136.89;237.7726;145.9106
09.03.2005;1798.791;1798.791;1535.05;2609.496;22770.97;373.8;2642.31;4485.88;1372.32;440.6;4428.68;282.214;587.37;320.2;502.6946;140.6885;181.6259;136.5175;236.3625;145.9218
10.03.2005;1802.197;1802.197;1537.47;2592.467;22493.12;370.78;2624.34;4471.28;1366.39;442.13;4432.07;281.15;581.79;319.6;502.481;141.2538;181.5213;136.4115;236.8722;145.9314
11.03.2005;1789.006;1789.006;1518.57;2592.542;22541.82;371.63;2634.91;4490.44;1371.61;444.95;4418.08;284.111;585.03;318.4;501.8282;140.4684;180.708;136.4644;236.144;145.9422
14.03.2005;1799.136;1799.136;1528.1;2606.929;22597.66;371.08;2631.19;4484.18;1366.41;440.98;4436.89;284.198;577.29;316.67;500.7189;140.6457;180.7511;136.4636;236.481;145.9758
15.03.2005;1785.614;1785.614;1514.96;2592.688;22590.44;374.1;2644.53;4518.76;1363.39;440.7;4436.51;287.516;567.43;314.65;499.4798;140.258;180.7625;136.9026;236.1434;145.9867
16.03.2005;1771.349;1771.349;1498.99;2576.703;22599.19;369.41;2621.4;4471.79;1369.61;443.16;4410.92;289.198;565.97;314.04;498.4815;140.3917;181.194;137.1743;236.5613;145.998
17.03.2005;1774.549;1774.549;1500.41;2587.269;22752;369.41;2613.17;4461.05;1362.79;438.8;4417.4;287.916;564.08;315.35;497.8379;140.3719;182.1837;137.0656;237.0019;146.0086
18.03.2005;1773.719;1773.719;1497.14;2575.371;22697.52;370.24;2613.8;4440.14;1375.34;439.35;4408.36;286.605;564.03;314.88;496.8759;140.2382;181.734;136.8746;236.6149;146.0201
21.03.2005;1764.981;1764.981;1497.19;2571.275;22555.27;369.35;2619.2;4445.78;1375.34;431.2;4381.22;283.784;559.81;313.36;494.3484;140.054;181.4183;136.7003;236.5014;146.0547
22.03.2005;1747.031;1747.031;1477.68;2559.148;22449.63;370.06;2621.21;4449.04;1374.5;427.12;4344.61;282.463;557.28;311.45;492.1392;139.1756;180.4197;137.0107;235.2725;146.0663
23.03.2005;1748.277;1748.277;1484.52;2532.202;22228.59;368.83;2607.16;4452.34;1364.58;425.35;4288.95;276.941;547.41;309.05;488.7936;138.8328;179.6538;136.6597;235.7871;146.0779
24.03.2005;1746.62;1746.62;1482.68;2545.481;22190.02;370.98;2613.56;4460;1358.4;425.05;4294.07;277.817;546.14;308.33;488.4738;139.1134;179.8996;136.8572;235.6442;146.0894
25.03.2005;1746.62;1746.62;1482.68;2545.481;22190.02;370.98;2613.56;4460;1364.5;424.88;4292.58;277.817;548.44;308.33;488.4738;139.1134;179.9755;136.8465;235.7149;146.101
28.03.2005;1750.885;1750.885;1485.47;2544.918;22071.93;370.98;2613.56;4460;1372.81;426.2;4272.81;277.233;545.38;307.47;487.9181;138.8126;179.6277;136.8925;235.3062;146.1356
29.03.2005;1737.935;1737.935;1477.03;2502.67;21873.98;371.99;2611.68;4474.02;1351.64;426.1;4274.06;278.957;538.63;308.28;487.1268;139.0678;179.9518;136.9523;235.9197;146.1472
30.03.2005;1762.087;1762.087;1504.67;2545.356;22081.2;370.96;2603.74;4457.45;1344.15;426.35;4316.12;281.157;540.13;310.37;487.2397;139.2254;180.6397;137.2023;236.3853;146.1582
31.03.2005;1760.887;1760.887;1495.38;2546.25;22379.49;371.1;2600.36;4456.72;1359.22;428.35;4320.73;284.012;548.69;311.96;487.4488;139.6564;181.8869;137.6149;237.1704;146.1692
01.04.2005;1749.452;1749.452;1482.09;2531.7;22448.16;372.93;2610.8;4473.72;1364.19;426.25;4319.84;284.551;555.86;312.58;487.5111;139.9159;182.6526;137.6692;237.6401;146.1809
04.04.2005;1754.427;1754.427;1489.52;2540.87;22430.18;371.28;2601.62;4440.26;1360.33;424.25;4289.7;282.684;550.39;311.03;486.3986;140.0077;182.4855;137.9425;237.6761;146.2158
05.04.2005;1762.317;1762.317;1496.61;2544.049;22402.63;374.41;2626.14;4470.68;1367.96;425.35;4288.95;281.019;551;311.54;487.3561;139.8099;181.9538;137.85;237.5393;146.2264
06.04.2005;1766.693;1766.693;1493.5;2551.397;22541.43;375.99;2629.73;4510.03;1375.37;426.7;4305.91;281.238;553.59;314.18;489.4376;140.1124;182.0727;137.8581;237.9939;146.2381
07.04.2005;1777.352;1777.352;1512.76;2566.249;22430.55;377.2;2645.46;4526.26;1376.07;425.9;4333.41;277.502;555.66;313.87;490.4208;139.8799;181.3062;138.155;237.3529;146.2487
08.04.2005;1762.517;1762.517;1498.53;2529.018;22427.06;378.12;2648.99;4524.17;1381.2;427.1;4324.69;274.781;555.44;313.67;490.0198;139.8686;181.5054;137.8947;237.4855;146.26
11.04.2005;1762.559;1762.559;1491.42;2514.218;22473.67;377.4;2643.46;4522.63;1368.35;428;4342.63;276.253;554.1;314.28;490.4503;139.9747;181.9591;138.1445;238.0173;146.295
12.04.2005;1772.435;1772.435;1502.12;2538.473;22439.41;376.13;2629.08;4505.29;1355.88;428.2;4371.49;273.064;552.83;315.83;490.2858;140.7193;182.9711;138.2364;238.8304;146.3059
13.04.2005;1751.771;1751.771;1474.42;2495.426;22121.56;377.93;2636.99;4524.27;1352.56;428.9;4387.46;269.354;554.58;316.45;490.0468;140.5652;182.7911;138.4365;238.8461;146.3177
14.04.2005;1734.245;1734.245;1453.69;2451.529;21929.4;377.07;2628.79;4535.39;1343.39;424;4350.53;268.974;543.55;314.09;487.0438;140.6437;183.0676;138.3241;239.3839;146.3288
15.04.2005;1705.26;1705.26;1420.86;2405.369;21620.63;371.25;2600.21;4520.67;1322.99;424.9;4332.02;268.184;535.99;312.48;485.9953;141.0089;183.9435;138.5877;240.1938;146.3402
18.04.2005;1710.268;1710.268;1422.27;2424.356;21746.18;364.9;2565.92;4447.49;1275.64;427.35;4312.15;266.624;526.39;313.13;485.8479;140.9361;184.5972;138.8601;240.0722;146.376
19.04.2005;1720.428;1720.428;1433.18;2464.135;21943.59;367.41;2581.04;4484.36;1295.44;434;4353.76;273.259;533.07;315.44;487.3178;141.4337;185.1973;139.0715;240.8751;146.3876
20.04.2005;1697.744;1697.744;1419.11;2422.828;21856.01;365.66;2565.03;4460.72;1300.98;434.6;4350.4;275.43;534.11;315.38;488.1156;141.5594;185.4246;138.9738;240.9935;146.3998
21.04.2005;1731.271;1731.271;1459.98;2480.947;21928.81;365.15;2563.74;4453.39;1291.55;432.57;4371.9;275.065;535.58;316.58;489.208;141.0431;184.6396;138.8249;239.8186;146.4109
22.04.2005;1719.662;1719.662;1433.6;2441.812;21840.03;368.15;2579.52;4480.12;1300.25;434.6;4395.17;276.747;537.62;316.56;489.3309;141.7893;185.353;138.9554;240.3726;146.4226
25.04.2005;1734.557;1734.557;1449.83;2470.417;21953.43;369.87;2587.81;4469.8;1301.73;434.7;4425.42;276.841;540.31;316.62;488.7984;141.731;184.9175;139.1451;240.4818;146.459
26.04.2005;1719.092;1719.092;1432.82;2434.115;21980.4;368.56;2577.52;4478.56;1300.74;437.1;4425.75;276.882;542.18;316.66;487.9315;141.5483;184.4838;139.1655;240.3088;146.4703
27.04.2005;1726.206;1726.206;1436.22;2432.335;21739.29;363.8;2549.27;4422.01;1299.57;432.47;4440.08;270.602;537.57;317.05;486.8717;141.8517;184.432;139.4553;240.7817;146.4825
28.04.2005;1707.127;1707.127;1421.71;2382.34;21626.97;363.51;2549.68;4427.51;1299.15;431.4;4418.17;269.509;531.23;316.47;485.8215;142.3211;185.6293;139.5766;241.7694;146.494
29.04.2005;1727.49;1727.49;1433.32;2400.429;21846.77;364.27;2555.8;4444.06;1299.15;434.4;4471.1;267.441;531.99;316.88;485.2175;141.9775;185.3757;139.6272;241.1183;146.5061
02.05.2005;1735.428;1735.428;1436.26;2427.288;21988.8;365.54;2555.8;4484.77;1301.31;429.8;4468.17;267.99;533.61;317.09;485.8865;141.9399;185.3396;139.613;241.3413;146.5438
03.05.2005;1733.949;1733.949;1440.2;2421.644;21850.68;367.15;2587.5;4489.38;1301.31;427.9;4457.27;263.568;533.93;318.25;486.434;141.9475;184.8714;139.7985;241.5989;146.5563
04.05.2005;1755.92;1755.92;1465.25;2466.253;22094.98;369.16;2599.29;4534.37;1301.31;429.8;4485.33;264.607;542.89;319.51;487.9582;141.9825;184.986;139.4717;241.2987;146.5689
05.05.2005;1751.465;1751.465;1463.22;2468.144;22102.41;371.32;2609.87;4534.37;1301.31;430.4;4506.13;265.564;548.02;320.06;488.5018;142.288;185.1521;139.5788;241.758;146.5815
06.05.2005;1749.653;1749.653;1469.12;2472.004;22211.1;373;2618.67;4566.17;1323.1;426.2;4485.92;265.881;550.78;319.46;487.1086;141.2126;184.3273;139.2642;240.4984;146.594
09.05.2005;1760.868;1760.868;1476.6;2498.518;22301.21;371.75;2614.09;4551.49;1325.08;426.1;4526.12;267.28;550.21;319.98;487.3134;141.1395;184.538;139.5674;240.3643;146.6317
10.05.2005;1742.056;1742.056;1463.46;2465.981;22143.51;369.03;2604.6;4491.09;1321.74;426.6;4520.35;268.232;547.23;318.91;486.7915;141.676;185.1507;140.0448;241.1837;146.6443
11.05.2005;1750.26;1750.26;1472.75;2468.552;22033.74;368.49;2600.04;4492.07;1316.82;427.4;4532.35;266.203;543.33;318.97;485.3659;141.7775;185.3843;140.3496;241.4012;146.6569
12.05.2005;1732.893;1732.893;1468.01;2432.736;21769.69;370.83;2609.57;4516.11;1311.29;422.4;4503.31;261.055;540.04;319.32;484.5458;141.9536;185.1902;140.2688;241.7655;146.6694
13.05.2005;1725.154;1725.154;1484;2412.662;21651.7;370.97;2605.96;4512.58;1304.78;420.4;4469.37;259.006;537.3;319.49;483.3462;142.2679;185.4476;140.4293;242.2499;146.682
16.05.2005;1742.74;1742.74;1494.53;2452.917;21756.32;369.47;2604.73;4512.58;1291.62;419.75;4484.73;257.986;536.59;319.37;481.631;141.9723;185.5088;140.4578;242.2267;146.7197
17.05.2005;1755.099;1755.099;1504.13;2467.707;21870.01;369.93;2612.39;4512.37;1278.33;418.75;4495.99;259.276;535.79;318.7;480.1897;142.0949;185.9294;140.4958;242.4341;146.7323
18.05.2005;1773.012;1773.012;1523.42;2520.149;21957.3;374.34;2642.31;4548.28;1275.31;421.75;4528.96;258.739;540.53;320.65;481.803;142.4298;185.9525;140.6859;242.8228;146.7449
19.05.2005;1781.282;1781.282;1535.73;2530.883;22102.21;376.19;2649.4;4563.28;1300.87;420.6;4570.88;257.155;545.81;321.07;483.5104;142.407;185.2519;140.5231;242.3147;146.7575
20.05.2005;1778.591;1778.591;1542.43;2526.588;22064.71;376.53;2654.28;4566.69;1299.02;417.65;4577.19;256.955;544.38;321.63;483.9885;142.375;185.7965;140.3347;242.3613;146.7701
23.05.2005;1785.458;1785.458;1549.66;2540.961;22064.71;378.32;2663.9;4579.15;1308.08;417.55;4598.1;259.747;542.91;322.7;486.0136;143.0006;186.4312;140.6652;243.2539;146.8078
24.05.2005;1785.795;1785.795;1554.95;2541.355;22219.14;378.19;2659.97;4609.61;1306.51;418.35;4574.58;260.553;544.94;322.68;487.1238;143.1651;186.7598;140.9142;243.5689;146.8204
25.05.2005;1779.807;1779.807;1547.34;2514.308;22200.26;378.01;2654.54;4620.81;1293.14;419.55;4544.96;263.758;543.31;324.08;488.9339;143.1694;186.16;140.8962;242.9614;146.833
26.05.2005;1791.408;1791.408;1563.58;2548.857;22362.58;380.69;2667.03;4652.55;1291.84;417.8;4530.69;264.603;544.15;324.31;489.9339;143.1526;185.5147;140.7589;243.0316;146.845
27.05.2005;1793.343;1793.343;1564.63;2558.33;22459.19;380.46;2662.42;4667.09;1302;420.45;4552.17;265.272;550.5;324.61;490.7773;143.4373;185.8925;140.6099;243.0485;146.857
30.05.2005;1793.343;1793.343;1564.63;2558.33;22587.24;382.45;2662.42;4667.03;1312.84;418.55;4556.5;265.272;552.74;324.61;490.7773;143.4373;185.8925;140.6039;243.1255;146.8951
31.05.2005;1782.457;1782.457;1557.39;2557.54;22434.39;382.35;2650.5;4645.39;1315.81;417.25;4579.8;265.365;548.15;326.36;491.4556;144.1002;186.7032;141.14;244.3027;146.9067
01.06.2005;1799.147;1799.147;1574.41;2586.899;22547.36;387.72;2679.9;4704.55;1321.74;415.4;4616.27;270.82;546.59;327.9;493.0556;145.0117;188.2675;141.4082;245.5842;146.919
02.06.2005;1802.187;1802.187;1583.97;2593.096;22483.07;387.66;2676.67;4718.59;1321;421.8;4611.79;269.736;551.4;329.46;496.1387;145.41;188.2114;141.6193;245.423;146.9312
03.06.2005;1789.827;1789.827;1559.25;2572.708;22587.08;386.89;2673.67;4706.65;1319.71;422.45;4622.05;273.097;555.79;328.57;496.5198;144.6931;187.4633;141.5171;244.5933;146.9435
06.06.2005;1792.144;1792.144;1560.05;2583.633;22547.53;385.68;2663.52;4691.31;1317.01;425.95;4657.98;273.822;555.16;327.29;495.6379;144.8224;187.6047;141.771;244.986;146.9816
07.06.2005;1791.894;1791.894;1545.77;2587.165;22555.78;390.3;2687.5;4727.53;1312.28;424.75;4690.17;271.892;553.76;327.37;496.0658;145.3257;187.8907;142.3003;245.5728;146.9938
08.06.2005;1788.302;1788.302;1542.31;2573.645;22679.38;389.48;2678.17;4728.71;1320.66;423.15;4714.37;268.673;555.57;327.08;496.0228;145.002;187.3827;142.5713;245.1668;147.0065
09.06.2005;1797.724;1797.724;1554.21;2597.64;22809.18;389.59;2681.1;4733.82;1309.4;423.7;4690.32;270.798;552.48;326.28;494.8276;144.7021;187.0847;142.5435;245.0147;147.0184
10.06.2005;1793.507;1793.507;1535.59;2598.079;22871.5;391.95;2692.43;4732.84;1321.14;427.05;4685.82;268.512;556.16;326.6;494.8989;143.8826;185.8905;142.4124;243.8051;147.0311
13.06.2005;1798.067;1798.067;1543.78;2609.744;23002.41;393.52;2703.13;4754.67;1321.94;428.9;4691.53;272.357;556.73;326.56;494.6859;143.5254;185.3384;142.0807;243.4159;147.0703
14.06.2005;1802.733;1802.733;1539.07;2632.146;22969.91;394.06;2701.2;4757.5;1322.71;426.85;4728.6;271.68;558.15;326.33;495.3631;143.1787;184.968;141.9451;243.2053;147.0826
15.06.2005;1806.784;1806.784;1544.19;2644.009;23073;392.52;2686.73;4748.84;1331.79;428.9;4725.01;275.08;562.58;326.48;496.3188;143.3508;185.0656;141.1593;243.2422;147.0956
16.06.2005;1813.351;1813.351;1552.19;2672.465;23312.01;394.69;2700.37;4751.42;1334.45;435.65;4731.45;277.593;565.07;327.72;496.3233;143.7959;185.8922;141.1092;243.6801;147.1077
17.06.2005;1822.352;1822.352;1552.91;2673.138;23262.57;395.21;2717.84;4754.63;1348;437.65;4798.47;281.822;569.96;328.4;497.4948;143.8405;186.2098;141.3087;243.6422;147.1204
20.06.2005;1821.062;1821.062;1552.09;2663.448;23380.97;395.28;2714.82;4735.37;1346.08;437.9;4778.96;284.627;569.29;328.16;496.8659;143.5558;185.9204;141.3387;243.3545;147.1599
21.06.2005;1817.361;1817.361;1551.25;2660.25;23243.21;397.19;2720.25;4775.61;1344.35;438.6;4766.31;281.53;567.36;328.96;497.8014;144.0298;186.2705;142.0106;244.1665;147.1723
22.06.2005;1817.799;1817.799;1549.11;2670.356;23506.36;397.69;2730.02;4770.74;1349.07;438.15;4774.16;280.223;572.22;330.35;498.2675;145.0213;186.9539;142.6468;245.3578;147.1857
23.06.2005;1798.493;1798.493;1530.52;2631.657;23384.76;399.38;2738.1;4763.36;1349.95;441.3;4758.72;280.587;570.31;329.68;497.3095;144.9103;186.8979;142.5195;245.2395;147.1984
24.06.2005;1784.77;1784.77;1514.6;2616.293;23385.14;396.13;2719.14;4728.28;1349.31;439.95;4737.8;281.963;567.25;330.23;497.3386;145.3414;187.5416;142.6845;245.7224;147.2116
27.06.2005;1783.454;1783.454;1508.11;2607.627;23389.62;392.28;2700.17;4703.42;1335.91;439.8;4726.35;278.882;565.97;330.42;497.705;145.4773;188.0342;142.9184;246.0502;147.252
28.06.2005;1800.066;1800.066;1523.14;2663.447;23496.25;395.62;2725.26;4718.69;1345.86;435.55;4748.16;273.242;566.91;330.66;498.2064;144.9344;187.4116;142.478;245.2319;147.2654
29.06.2005;1797.726;1797.726;1518.59;2668.953;23469.03;396.82;2735.83;4755.96;1353.2;437.25;4750.14;272.894;565.45;330.92;498.7836;144.7308;187.1052;142.3094;245.1157;147.2784
30.06.2005;1784.987;1784.987;1507.9;2656.186;23180.9;395.58;2737.98;4752.39;1355.02;435.5;4756.98;269.832;565.17;332.16;499.8776;145.2663;187.3842;142.7364;245.8929;147.2921
01.07.2005;1789.849;1789.849;1504.89;2670.296;23180.9;398.74;2763.6;4771.11;1360.31;427.4;4766.3;272.987;568.16;331.75;499.3065;144.323;186.6051;142.5097;244.298;147.3057
