Dates;SPTR Index;SPTR Index;XNDX Index;RU20INTR Index;0000AR Index;SXXR Index;TUKXG Index;SPI Index;XAUUSD Curncy;DWGRST Index;BCOMTR Index;MXEF Index;JPEIGLBL Index;LG30TRUU Index;IBOXIG Index;BCIT1T Index;BERPGA Index;BEUSGA Index;USC0TR01 Index
21.05.2008;1397.57616;1397.57616;1270.84285;1983.49454;23880.22084;500.04;4581.44971;3917.99262;932.55;4262.02716;278.16641;782.62884;265.5;617.82711;100.03687;221.2273;146.7411;281.851;107.2069
22.05.2008;1405.60025;1405.60025;1279.8536;2005.51369;23892.86374;502.26;4616.65472;3927.7018;921.85;4247.52387;275.45258;777.81604;265.43;615.87;99.79764;219.5363;146.534;280.2987;107.5286
23.05.2008;1379.93414;1379.93414;1269.42562;1971.02463;23613.94312;493.96;4524.51828;3892.65268;925.1;4212.56412;276.5018;764.96549;263.96;615.66547;99.51472;220.6753;146.7043;281.3091;106.9847
26.05.2008;1379.93414;1379.93414;1269.42562;1971.02463;23594.22669;492.99;4524.51828;3840.33061;929.1;4196.66392;276.5018;756.88273;263.96;615.66547;99.51472;220.6753;146.6155;281.3781;107.1688
27.05.2008;1395.12781;1395.12781;1298.41028;2007.33308;23272.24708;491.38;4508.97844;3860.24979;906.45;4225.08585;274.21468;757.97088;264.64;614.04554;99.35877;218.7892;146.4872;280.2985;107.4554
28.05.2008;1408.90324;1408.90324;1309.13858;2030.26923;23776.73118;496.07;4556.83216;3881.06792;900.9;4253.55887;276.7481;764.50918;265.67;613.65721;99.29347;217.1516;146.185;279.0772;108.0741
29.05.2008;1428.37052;1428.37052;1332.55739;2067.05765;23829.10114;497.41;4578.78909;3896.45997;877.9;4315.16637;270.68997;774.99162;267.46;613.18455;99.83286;216.1126;145.4632;278.1604;108.9765
30.05.2008;1427.51367;1427.51367;1338.6526;2070.25224;23828.17542;499.47;4565.67079;3902.88037;886.5;4294.76224;273.87491;778.60948;267.59;613.63779;99.71907;217.0456;145.7231;278.506;108.7527
02.06.2008;1410.65994;1410.65994;1319.92674;2047.42578;23802.11186;493.77;4497.71303;3955.84243;891.4;4245.64323;275.75761;776.09112;267.8;613.29943;99.93156;217.8363;146.2204;280.074;108.6281
03.06.2008;1413.63083;1413.63083;1323.70466;2058.03886;23730.80408;497.86;4566.86763;3966.67734;880.55;4275.26554;275.27591;771.14119;270.38;612.42466;101.00777;218.2125;145.5907;281.1477;109.4941
04.06.2008;1412.22021;1412.22021;1338.52374;2068.82844;23485.08574;492.13;4485.50351;3943.41465;879.45;4289.84992;274.13831;759.12925;270.05;611.51185;100.78826;216.8696;145.9531;280.1054;109.374
05.06.2008;1429.41494;1429.41494;1350.93443;2107.91214;23644.34176;491.43;4474.03101;3943.39838;877.2;4297.93205;278.03609;760.70965;267.64;613.83374;99.78511;216.1227;145.1977;279.2874;108.5879
06.06.2008;1370.80511;1370.80511;1294.58601;2023.1588;23391.41493;481.62;4391.37003;3871.32677;902.25;4166.8107;282.93004;751.63055;265.06;615.5082;99.11915;218.599;145.5953;281.0856;107.4498
09.06.2008;1377.634;1377.634;1292.98111;2017.57593;23408.15642;479.17;4395.53001;3847.12001;892.93;4108.49285;280.79058;744.98851;265.94;614.78257;99.4843;217.7335;144.9553;279.3801;107.9174
10.06.2008;1391.77318;1391.77318;1304.71082;2036.00258;23318.78539;475.91;4370.92856;3813.929;867;4099.05654;282.28821;735.43393;268.25;611.84692;100.21234;216.183;144.7379;277.6501;109.2984
11.06.2008;1361.51527;1361.51527;1266.27451;1985.20733;23283.96222;467.83;4296.33048;3767.58351;880.35;4026.67952;288.31694;727.37448;266.87;611.73464;99.64622;216.6429;144.4219;278.3109;108.7436
12.06.2008;1379.47092;1379.47092;1278.64191;2010.45702;23243.40231;472.06;4342.24222;3787.6675;868.2;4047.15009;291.68268;729.10802;268.33;610.08166;100.00922;214.8727;144.1719;276.2268;109.8174
13.06.2008;1402.90146;1402.90146;1308.86504;2052.83642;23409.73746;474.58;4368.62261;3801.11508;871.55;4094.41301;292.66732;728.47154;268.27;609.43571;99.75454;214.6246;143.8996;275.8636;110.0318
16.06.2008;1392.87144;1392.87144;1311.79053;2057.7904;23703.86162;473.37;4365.34521;3785.41979;882.4;4129.87021;293.12714;731.56648;266.03;610.19548;99.0328;215.1935;144.0178;275.7593;109.2587
17.06.2008;1380.42136;1380.42136;1301.04375;2041.90903;23858.74657;475.63;4391.37762;3789.70069;882.75;4069.26744;293.77875;736.98473;265.67;610.82482;98.89885;215.4617;144.2805;276.8328;109.0267
18.06.2008;1367.47615;1367.47615;1287.13586;2026.45592;23923.10801;468.52;4317.36412;3762.6323;894.35;4029.29234;297.39172;733.9456;266.34;610.63341;99.26927;216.6638;144.4358;277.8397;109.0694
19.06.2008;1374.21171;1374.21171;1309.15366;2048.05961;23596.53909;466.2;4317.68786;3727.91823;898.5;4044.14269;292.5945;726.84428;265.94;608.14808;99.2161;215.7518;144.0413;276.8112;109.1755
20.06.2008;1338.1216;1338.1216;1263.2768;1998.6176;22977.42669;458.18;4221.38642;3689.17643;902.3;3963.2576;293.34336;710.70464;263.42;607.02254;98.56678;216.5771;144.4744;277.4873;108.3235
23.06.2008;1347.8605;1347.8605;1262.4444;1996.7047;23372.71991;457.87;4262.04463;3655.2807;883.8;3902.39799;295.60498;708.8861;264.9;604.62425;99.15181;216.1811;144.6004;277.5421;109.1281
24.06.2008;1337.10209;1337.10209;1249.60882;1953.54239;22869.16714;454.34;4231.70643;3655.04223;889.6;3893.70271;292.56252;699.98525;263.15;601.65811;98.80268;217.4374;144.5418;278.8479;108.5687
25.06.2008;1346.70926;1346.70926;1271.0158;1979.29883;22949.67229;459.94;4256.43807;3680.17184;886.4;3929.97945;291.55708;710.29215;263.1;600.93281;98.94998;217.4912;144.4883;278.8512;108.7156
26.06.2008;1294.26783;1294.26783;1207.05479;1911.22919;22559.02625;448.11;4143.63504;3628.356;917.3;3814.46549;295.9686;698.93988;259.24;598.71788;97.87276;219.826;145.1186;280.1356;107.6174
27.06.2008;1287.69421;1287.69421;1205.58517;1907.90937;22587.38151;446.35;4159.36567;3601.80871;927.8;3764.40721;296.03833;688.49518;258.56;596.51678;97.49772;220.4722;144.9007;281.0706;107.4751
30.06.2008;1290.97039;1290.97039;1195.00508;1887.18861;22680.38488;449.55;4231.38554;3644.91931;925.4;3765.65201;295.09215;690.84837;259.19;596.65571;97.78362;220.6551;144.2003;281.1722;107.6342
01.07.2008;1290.26822;1290.26822;1206.14879;1883.90182;22680.38488;439.71;4111.69391;3579.94081;939.65;3718.14904;296.45243;676.0792;257.22;594.17835;97.15891;220.9351;144.3499;280.7687;107.1513
02.07.2008;1262.4617;1262.4617;1171.92208;1825.23987;21970.11685;436.15;4052.50796;3564.55819;945.15;3656.15583;298.93904;666.42754;256.55;593.55;97.08737;222.3373;144.1072;281.5488;106.7871
03.07.2008;1277.31078;1277.31078;1184.51835;1826.69725;22164.79605;439.87;4111.36105;3561.371;934.17;3691.86417;301.93616;658.43718;259.2;591.4268;98.05842;222.9001;144.9373;281.4778;107.9308
04.07.2008;1277.31078;1277.31078;1184.51835;1826.69725;22025.11837;434.34;4062.83609;3534.97871;933.3;3694.00484;301.93616;656.42074;259.2;591.09577;98.05842;222.9001;145.2673;281.513;107.9381
07.07.2008;1264.76812;1264.76812;1189.74489;1803.46142;21541.27316;440.03;4118.88169;3550.22496;925.82;3663.929;293.84821;660.5312;259.31;590.6707;98.00064;222.7055;145.8371;282.6921;107.8023
08.07.2008;1292.2103;1292.2103;1223.68724;1878.31481;21703.93839;433.5;4066.93915;3519.13177;919.6;3744.64035;286.90367;653.2554;260.14;589.41572;98.93835;222.6332;145.8518;282.9038;108.2574
09.07.2008;1256.89173;1256.89173;1183.95957;1817.45947;21504.06664;441.22;4141.38035;3577.13269;928.6;3633.0981;286.03217;659.27332;259.71;591.60986;98.72649;223.618;145.9301;283.8812;107.7486
10.07.2008;1261.90606;1261.90606;1193.6676;1830.39744;21656.19925;432.03;4029.97256;3516.76537;947.15;3638.85649;290.56098;657.02776;258.96;590.50917;98.50938;223.8472;146.0359;283.9581;107.435
11.07.2008;1238.74607;1238.74607;1166.32692;1829.18271;21462.89254;420.25;3915.1064;3444.44713;964.2;3584.28338;289.83705;656.22122;256.53;588.62507;97.30993;222.11;145.8661;281.5468;106.6446
14.07.2008;1225.01664;1225.01664;1155.65392;1797.21291;21564.81117;423.52;3947.65278;3462.66757;972.6;3504.4704;287.4967;654.88793;256.12;589.7068;97.30993;223.2408;146.092;283.2305;106.4453
15.07.2008;1212.52011;1212.52011;1156.65996;1792.6753;21071.73271;414.27;3870.48745;3423.25637;977.5;3454.8756;280.92234;638.45753;256.01;587.62127;97.31955;223.5843;146.191;283.7954;106.5263
16.07.2008;1249.58568;1249.58568;1192.15562;1868.51828;21395.87611;417.39;3865.79832;3429.82616;959.95;3553.31902;279.87368;641.63203;257.64;586.81457;97.47609;222.5802;146.16;282.2649;107.0921
17.07.2008;1262.32758;1262.32758;1196.16694;1891.9531;21279.41486;429.46;3969.08246;3495.37911;957.45;3642.76258;271.74694;650.23011;257.67;588.88348;96.84724;220.7195;145.817;281.5278;106.9035
18.07.2008;1263.72894;1263.72894;1177.61373;1883.8993;21301.61419;436.34;4031.56262;3535.01384;955;3658.63461;268.61569;644.93596;257.93;590.36781;96.56868;219.9195;144.8658;280.2085;106.9984
21.07.2008;1260.93159;1260.93159;1173.37491;1893.1135;21634.80985;438.94;4044.4305;3552.9046;965.55;3714.97858;268.03036;656.01915;257.75;593.04651;96.14405;219.7248;144.6056;280.8815;106.8383
22.07.2008;1285.58168;1285.58168;1181.56761;1956.80649;21524.42999;436.67;4025.72929;3565.33894;946.35;3784.33025;265.28323;656.21658;259.41;592.17143;96.35179;218.8884;144.6767;279.905;107.4819
23.07.2008;1297.05272;1297.05272;1202.89062;1972.82631;21428.29166;445.81;4128.42564;3630.30364;920.85;3897.26856;261.82096;668.48338;261.15;593.2888;96.62212;216.9534;144.6425;279.6351;108.0094
24.07.2008;1271.78298;1271.78298;1188.6567;1933.89698;20926.54524;438.73;4041.01555;3629.67233;928.05;3809.15772;260.57643;666.39251;262.29;592.6893;97.34183;218.8944;145.4173;281.4625;108.4172
25.07.2008;1272.62689;1272.62689;1203.76361;1948.93842;21030.50365;438.01;4033.77375;3599.26903;929.85;3783.55091;258.86964;652.43584;261.13;591.59627;96.80774;217.4617;145.1487;280.0511;108.045
28.07.2008;1244.83021;1244.83021;1171.49476;1903.63186;20758.23245;433.31;4002.87779;3585.88352;930.6;3708.14345;259.47826;650.20819;260.55;591.14608;96.72529;219.2369;145.8241;281.6775;107.7102
29.07.2008;1288.07868;1288.07868;1212.37887;1975.92505;21004.58084;434.74;4020.84529;3588.86399;918.9;3816.69127;260.1784;651.86036;263.51;589.73603;97.76757;218.3086;146.1812;281.1643;108.9064
30.07.2008;1310.22535;1310.22535;1217.77735;1988.94325;21620.44171;441.6;4101.88279;3640.58761;906.1;3846.42399;263.87327;667.02684;264.13;589.73643;97.83609;218.5625;146.683;281.0745;108.9628
31.07.2008;1292.0236;1292.0236;1214.20691;1975.22737;21404.76291;441.22;4093.96955;3649.67724;914.1;3823.69316;262.53031;668.24193;264.51;589.83981;98.09031;219.1671;147.1895;282.5818;108.8655
01.08.2008;1287.13102;1287.13102;1201.5871;1983.42607;21287.38367;435.85;4041.7852;3649.67724;910.95;3817.2139;262.04395;661.70276;264.82;587.07253;98.46566;220.4112;147.1044;282.8693;109.0689
04.08.2008;1274.05532;1274.05532;1185.88756;1947.79104;21287.38367;431.72;3987.71792;3621.05263;894.8;3770.87665;252.57797;647.11719;264.51;586.56317;98.35862;219.7983;147.305;282.4939;108.9582
05.08.2008;1320.51723;1320.51723;1237.93237;2009.40389;20665.19821;443.26;4098.38133;3677.7103;874.4;3895.62294;252.37732;646.21375;266.58;586.44801;99.21433;218.7518;147.4885;281.8523;109.7758
06.08.2008;1328.7291;1328.7291;1257.81594;2027.88723;20968.45362;447.67;4135.01706;3685.40085;879.8;3897.2197;251.90538;655.98185;267.31;586.69875;99.21594;217.7589;147.33;281.5353;110.0466
07.08.2008;1314.13888;1314.13888;1256.51635;2007.0665;20889.84637;446.47;4146.88866;3688.18525;873.07;3851.3607;254.8946;657.92469;269.29;586.48623;100.12811;220.2237;148.078;283.7413;110.8226
08.08.2008;1370.40412;1370.40412;1311.13991;2104.02991;20904.88246;450.22;4179.62506;3735.73736;856.6;3970.54171;251.19176;658.04161;273.5;584.09976;102.15221;219.8424;148.0962;283.5068;112.8782
11.08.2008;1389.95382;1389.95382;1330.63588;2167.22557;20821.75046;456.1;4232.52897;3784.94355;823.82;4085.58233;251.88153;663.04853;275.52;585.04842;102.83755;218.263;148.0411;282.6477;113.6946
12.08.2008;1377.97166;1377.97166;1335.11989;2156.98435;20916.08593;454.2;4211.26078;3760.64827;812.93;4052.98543;251.39499;659.89328;276.94;586.28241;103.43771;219.2199;148.4493;284.0866;114.0919
13.08.2008;1371.63818;1371.63818;1333.13225;2161.12876;21201.37317;442.9;4082.42296;3718.57114;826.8;3949.72853;257.79543;652.77753;276.56;586.0409;103.25478;219.0432;148.6097;283.5229;113.8701
14.08.2008;1390.07093;1390.07093;1359.16368;2197.62413;21348.54731;445.3;4144.62306;3715.03162;806.05;3985.42863;257.23772;664.69256;278.93;586.58768;104.10261;220.2788;148.5979;284.2068;114.7704
15.08.2008;1407.69535;1407.69535;1365.89005;2213.24273;21178.36463;447.38;4134.30968;3759.78986;787.7;4009.98024;254.62429;662.09817;281.82;586.81963;105.187;220.6506;148.8859;284.9625;115.7479
18.08.2008;1381.26841;1381.26841;1343.41364;2171.52698;21133.56312;446.92;4127.73621;3748.84612;800.07;3962.9793;255.28266;651.55867;280.73;587.31858;105.05701;220.934;149.0755;285.5276;115.3314
19.08.2008;1364.07833;1364.07833;1322.69499;2129.93235;20960.264;435.64;4013.09987;3689.41234;814.2;3845.28174;256.96476;637.81181;279.62;585.95715;104.72232;220.6759;148.8901;285.4078;114.9648
20.08.2008;1381.3145;1381.3145;1334.09803;2148.01974;21523.31134;437.67;4072.1501;3670.4332;813.55;3888.0531;260.71001;654.50885;281.65;585.86359;105.42988;221.5759;149.2065;285.9292;115.7005
21.08.2008;1368.27213;1368.27213;1313.80145;2103.95951;21959.93322;434.06;4056.62873;3629.34988;836.88;3817.82351;266.63035;643.7613;278.17;585.75004;104.05798;221.8909;148.7187;285.4715;114.3232
22.08.2008;1389.45101;1389.45101;1336.14019;2148.39084;21880.97641;442.45;4130.23736;3657.03919;823.03;3901.89749;260.26065;645.70106;279.36;585.35359;104.25383;221.2109;148.4413;284.855;114.7865
25.08.2008;1364.955;1364.955;1309.91271;2102.95555;21574.40548;439.84;4130.23736;3658.9543;821.95;3867.61621;260.57582;642.97097;280.09;585.98491;104.61587;221.9122;149.2413;286.2073;115.0432
26.08.2008;1383.76435;1383.76435;1320.68753;2132.86017;21845.80253;440.76;4114.93552;3689.79646;824.93;3910.06698;264.59882;641.4022;282.81;585.52646;105.74774;221.8569;149.3079;286.2683;116.207
27.08.2008;1390.48842;1390.48842;1326.38283;2154.02452;22159.3895;441.57;4131.01498;3671.9868;826.9;3900.50409;265.05586;649.68815;282.2;586.08118;105.54843;222.5481;148.7901;286.5812;115.8351
28.08.2008;1409.04652;1409.04652;1334.55522;2194.38248;22426.03866;447.76;4171.20446;3726.77798;834.03;3975.85011;259.42057;650.81515;282.36;586.71942;105.26136;221.8742;148.7593;286.4236;115.6529
29.08.2008;1395.75985;1395.75985;1310.50475;2179.41739;22299.31398;449.27;4192.60248;3751.27055;831.15;4015.31999;259.20087;653.1338;283.95;587.40264;105.67161;221.3667;148.8807;285.8131;116.1587
01.09.2008;1395.75985;1395.75985;1310.50475;2179.41739;22299.31398;447.72;4143.21157;3761.61731;817.68;4008.46296;259.20087;640.46522;283.95;586.76981;105.95539;221.3667;149.3985;285.9117;116.5648
02.09.2008;1400.90653;1400.90653;1304.894;2193.44025;21590.08002;452.25;4134.69169;3803.37266;805.35;4039.1038;252.8538;639.17917;286.07;587.09901;106.66651;220.9431;149.2537;287.2856;117.0944
03.09.2008;1403.40262;1403.40262;1297.20304;2211.04006;21537.48545;445.37;4042.34454;3795.12287;801.3;4067.34116;252.16644;629.80518;287;586.09416;107.20732;220.7455;149.1853;287.7608;117.4906
04.09.2008;1372.15076;1372.15076;1265.8175;2158.52231;21154.66709;433.84;3968.83389;3737.31437;796.45;3987.7149;253.08485;621.75207;288.66;585.63433;108.34927;220.3225;149.6856;288.894;118.4229
05.09.2008;1388.62763;1388.62763;1270.6101;2175.51613;21274.43397;424.57;3889.14001;3684.82249;803.5;3974.47405;250.36466;612.67868;290.39;584.34709;109.08597;220.4359;150.0729;287.5872;119.3198
08.09.2008;1430.9891;1430.9891;1279.01444;2239.3642;21099.52715;438.77;4056.81879;3762.35398;802.3;4196.02804;253.02039;638.98676;293.68;586.01539;110.29064;221.1376;149.6263;288.0148;120.4936
09.09.2008;1375.03557;1375.03557;1242.55124;2150.15074;20237.43959;436.12;4045.02792;3767.0997;777.25;4073.28309;247.8742;611.80756;291.7;585.34642;109.95823;221.6381;149.7933;289.7171;119.8823
10.09.2008;1397.14631;1397.14631;1266.80418;2201.69073;20932.27547;432.69;4029.51324;3743.71165;752.45;4129.28373;247.93015;610.95213;294.37;583.98631;110.71911;221.5069;149.679;288.8908;121.0674
11.09.2008;1428.57215;1428.57215;1303.39931;2226.04346;21159.62161;430.06;4006.37578;3725.78631;746.85;4142.29059;248.16122;602.2751;295.43;582.42695;111.27381;222.0827;149.4575;288.7604;122.0743
12.09.2008;1406.90323;1406.90323;1276.17873;2191.55332;21412.25408;437.46;4099.56983;3756.11974;765.5;4143.97068;247.72782;602.91212;289.27;582.93573;108.85933;220.1093;148.6993;287.8235;119.9747
15.09.2008;1339.46483;1339.46483;1230.60348;2096.99176;20413.05956;422.32;3933.18168;3668.79098;786.65;3898.67615;242.9505;581.19013;283.8;576.84493;105.37976;221.4274;149.6575;293.4671;119.8977
16.09.2008;1367.64415;1367.64415;1248.35359;2168.18683;20339.71292;411.17;3806.03504;3579.53389;779.73;3949.68202;236.58564;554.41514;279.74;569.80944;103.45103;219.3412;150.0929;292.3795;120.3083
17.09.2008;1301.55681;1301.55681;1180.50106;2061.1602;19651.57093;402.63;3742.11328;3547.85132;863.85;3813.7897;244.45942;542.63853;276.64;565.42438;101.69379;220.0848;149.8755;293.1347;120.1515
18.09.2008;1333.55203;1333.55203;1205.05058;2164.97922;19724.30554;400.64;3701.40301;3537.06986;852.8;3903.88666;238.15297;531.96467;273.14;563.57892;99.83671;218.6523;149.2613;291.4522;117.9566
19.09.2008;1389.92225;1389.92225;1241.27447;2259.32042;21551.70482;434.05;4058.30109;3693.20504;873.55;4086.52645;243.52145;586.95176;278.11;570.58715;100.51867;218.7573;147.8938;286.7746;118.1963
22.09.2008;1307.08226;1307.08226;1158.61952;2111.43681;20885.83502;425.06;3942.37165;3637.4126;897;3834.47129;246.7144;579.93437;271.57;571.82895;98.39304;218.6498;147.5981;286.5274;115.5961
23.09.2008;1291.75593;1291.75593;1150.95394;2086.78591;20793.18947;417.19;3892.75717;3596.41979;892.15;3820.90488;244.49169;565.76867;271;568.70013;98.5214;216.0684;147.9236;287.2279;116.0619
24.09.2008;1290.97366;1290.97366;1161.57205;2056.09307;20784.14679;414.68;3864.91748;3569.59457;883;3786.52429;243.58897;567.21111;270.85;565.51832;99.04735;216.1995;148.7654;287.419;116.2216
25.09.2008;1323.57574;1323.57574;1186.37486;2091.02223;20995.33519;423.03;3920.26254;3650.6656;877.83;3849.70499;246.1272;575.11567;271.77;559.93204;98.23216;215.3458;148.3973;286.6285;116.8581
26.09.2008;1325.24611;1325.24611;1172.99925;2084.86753;20314.94613;415.09;3844.04063;3587.97094;878.75;3868.9327;242.16608;563.9034;270.11;553.19602;96.88759;215.3563;149.0358;286.9949;116.6222
29.09.2008;1226.45273;1226.45273;1064.90936;1974.11266;19069.77704;392.46;3623.46783;3449.93638;908.75;3696.92297;232.87977;538.34625;270.9;548.12126;98.62214;216.6246;150.2073;291.7908;118.3593
30.09.2008;1323.35987;1323.35987;1161.7162;2087.75345;19934.69334;399.68;3724.80128;3525.47945;870.95;3853.21342;238.69472;559.45123;275.33;538.90483;101.1065;212.6418;149.8614;287.8223;121.1482
01.10.2008;1319.70662;1319.70662;1141.12369;2066.64602;19904.45439;402.35;3765.53946;3558.24684;870.87;3833.9671;238.67692;559.83365;276.16;535.50886;100.97501;213.0112;150.3428;289.4373;121.3566
02.10.2008;1286.35259;1286.35259;1104.9172;1992.76231;18478.68286;396.88;3733.6411;3560.78736;836.45;3727.63757;231.36308;549.20659;278.16;525.23049;102.41008;214.9688;151.2146;291.2886;123.2464
03.10.2008;1271.5796;1271.5796;1092.10927;1939.65655;18340.21613;408.09;3841.89268;3649.44898;835.58;3603.80407;230.59923;537.44345;278.22;522.34079;102.44055;215.1841;151.5378;291.7888;123.5078
06.10.2008;1247.01426;1247.01426;1068.87148;1903.37004;17299.33527;376.99;3545.90082;3471.64313;859.75;3464.98411;223.16532;496.03089;276.44;509.38152;104.2566;215.8489;153.1925;294.2633;126.0159
07.10.2008;1166.74956;1166.74956;999.83862;1772.12368;16471.50365;375.77;3550.38245;3432.92094;887.1;3304.18134;223.32893;483.48658;273.2;503.56272;103.00117;212.8963;153.2943;293.5698;125.094
08.10.2008;1151.5348;1151.5348;998.0385;1729.05438;16602.05431;353.33;3318.26518;3278.29505;907.62;3174.39069;221.95345;443.41697;265.5;494.03038;101.90558;207.709;153.0826;291.248;124.8178
09.10.2008;1066.48984;1066.48984;958.78641;1583.34067;15554.46462;346.26;3266.2928;3134.89076;913.25;2983.24162;222.5952;454.10646;261.99;485.42695;100.98114;206.2824;152.3782;289.8188;125.1335
10.10.2008;1067.20303;1067.20303;966.71867;1678.13535;14355.56117;320.3;2978.43396;2948.94012;850.1;3079.06545;211.3996;439.71562;249.04;463.9263;100.24567;204.2294;151.062;289.0171;126.7077
13.10.2008;1186.8266;1186.8266;1084.70309;1827.49889;14355.56117;351.91;3276.23008;3217.58737;833.07;3214.31216;216.51414;470.65193;249.04;464.27433;100.24567;204.2294;150.4616;289.0865;126.3347
14.10.2008;1167.9833;1167.9833;1024.4451;1756.66325;15960.70254;362.61;3375.17866;3356.29648;836.85;3175.9285;212.42766;493.55315;257.5;472.41071;99.02644;203.8677;150.336;285.8418;125.0127
15.10.2008;1071.82738;1071.82738;942.2301;1604.30355;14763.46878;339.14;3146.01834;3191.05454;847.28;2956.15902;205.06687;460.57585;253.36;464.12774;100.22316;203.5717;150.3599;287.8302;126.1238
16.10.2008;1128.6804;1128.6804;1004.29915;1731.67413;14724.42059;322.32;2978.84234;3124.52128;804.6;2971.81669;202.40484;430.289;251.32;455.54544;100.49351;202.1683;150.9921;287.1968;127.4143
17.10.2008;1117.51785;1117.51785;999.62076;1693.19453;15247.96568;334.61;3139.79046;3294.17407;783.35;2977.64723;205.50045;422.30852;249.14;451.50501;99.98892;203.171;151.3707;286.9823;126.9604
20.10.2008;1183.56762;1183.56762;1042.12584;1778.03202;16329.87397;346.71;3310.9848;3342.3103;796.93;3055.74682;208.49282;443.95369;249.61;451.96413;101.53078;203.7362;151.5232;287.9539;128.409
21.10.2008;1164.72294;1164.72294;1003.8849;1751.88902;15528.9364;344.98;3271.33741;3372.66222;771.65;3064.95192;208.67959;442.833;249.3;450.9864;102.91192;204.9297;152.0339;289.4211;130.4028
22.10.2008;1113.09491;1113.09491;984.62255;1685.87605;14524.52281;327.32;3074.69457;3279.19178;730.5;2877.8891;203.15082;415.26111;238.52;445.07219;105.23905;204.9095;152.9051;291.4003;132.7158
23.10.2008;1132.38121;1132.38121;990.81688;1653.01084;14658.22761;325.99;3081.79669;3255.41168;721.37;2848.47468;202.39838;401.25731;234.05;437.93128;105.99735;203.9803;153.2191;290.5872;133.34
24.10.2008;1105.03194;1105.03194;971.62684;1606.63039;14589.51082;310.52;2917.99989;3173.75693;734.7;2679.5994;199.25085;373.77454;233.34;429.04615;106.62582;198.1313;153.3507;290.7307;134.7835
27.10.2008;1079.37947;1079.37947;953.71519;1542.68337;13376.98749;304.63;2885.63058;3123.76353;730.8;2566.90533;203.33492;361.44805;237.47;424.51825;107.14041;196.6132;153.2887;290.787;136.0115
28.10.2008;1205.32275;1205.32275;1066.30583;1673.38064;14312.1726;311.5;2949.30029;3147.68304;746.95;2778.9672;205.60821;388.84348;245.11;425.86605;107.99094;195.9473;153.4019;288.9623;137.1058
29.10.2008;1152.68104;1152.68104;1034.71856;1646.41727;15242.0889;333.89;3249.6533;3306.79944;754.95;2717.6539;210.35664;393.50861;243.07;432.72237;104.21383;196.1374;152.7045;288.7973;132.5812
30.10.2008;1180.25766;1180.25766;1057.86908;1721.30068;15881.98583;337.84;3270.86791;3264.83872;738.75;2840.70721;203.38208;434.33558;249.8;438.05629;103.4593;196.4601;152.7916;287.4761;132.3417
31.10.2008;1217.14263;1217.14263;1075.08841;1827.68409;16213.02598;346.95;3341.38874;3414.45066;723.85;3010.54617;207.69352;448.34672;259.03;438.4342;104.98271;195.0404;151.246;287.509;134.4377
03.11.2008;1221.17856;1221.17856;1081.40068;1841.75164;16440.20129;349.05;3342.06229;3446.2384;723.55;3002.51364;207.8974;461.90847;263.17;440.41376;105.77425;196.0403;151.7675;288.4353;135.2639
04.11.2008;1238.44501;1238.44501;1088.12384;1819.39695;17150.20976;364.87;3437.97383;3482.76231;763.27;3059.60413;212.29282;464.52711;265.63;446.4754;104.18392;198.675;152.2158;290.8773;131.8123
05.11.2008;1172.38212;1172.38212;1025.13653;1712.92054;16629.0246;356.64;3366.155;3364.95211;740.45;2931.013;205.30651;461.64072;263.28;450.62845;104.74779;200.5206;152.5647;291.2627;131.6591
06.11.2008;1136.40637;1136.40637;999.31722;1684.14064;16028.40108;336.83;3192.09165;3258.93843;732.8;2828.63758;202.10014;437.65586;266.28;447.26215;107.52912;200.3249;153.3325;291.6503;134.3527
07.11.2008;1167.86067;1167.86067;1021.70676;1715.48076;16131.35257;343.3;3243.81617;3291.37127;736.65;2872.78426;200.43805;442.56947;266.64;443.974;107.14474;199.3014;153.8816;290.3548;134.1679
10.11.2008;1152.8727;1152.8727;1004.86486;1671.95613;16111.94529;345.42;3247.63289;3333.40879;746.2;2745.28006;204.8821;456.73169;268.64;444.63915;107.89416;199.982;154.0962;291.5834;134.1483
11.11.2008;1146.23766;1146.23766;1000.83625;1662.50159;15791.08378;331.68;3140.82431;3253.41794;731.65;2702.7238;200.88643;442.51665;268.64;443.35609;107.89416;199.982;154.0364;291.6154;136.39
12.11.2008;1087.24833;1087.24833;951.81586;1561.19146;14667.99368;321.14;3028.50994;3165.44178;712.25;2592.75247;196.37305;424.88515;267.05;439.64608;110.03879;200.7652;154.1974;293.0539;136.3997
13.11.2008;1172.35544;1172.35544;1021.98844;1708.20832;15320.56823;319.36;2964.23394;3163.46598;736.5;2694.00096;198.71748;420.91246;266.07;433.88827;110.96145;199.2966;153.886;291.4074;137.5438
14.11.2008;1099.47823;1099.47823;950.65221;1553.34041;14699.30569;321.83;2971.06125;3172.00062;742.1;2497.98837;195.33553;416.6904;260.9;430.58956;108.84253;200.9788;154.2218;293.1941;134.5853
17.11.2008;1071.31169;1071.31169;928.49733;1535.9038;14446.70659;313.69;2943.67965;3059.82041;738.05;2426.87048;193.61679;408.75118;259.98;427.93311;108.84253;201.3117;154.3275;294.2292;134.6232
18.11.2008;1086.33028;1086.33028;935.60833;1529.15023;14396.30292;316.12;3003.31303;3071.65986;738.2;2386.98122;193.37541;394.88859;259.82;422.36714;109.91447;201.0084;154.4114;295.6436;135.1607
