Dates;DAX Index;1COV Index;ADS Index;ALV Index;BAS Index;BAYN Index;BEI Index;BMW  Index;CON  Index;DAI  Index;DB1  Index;DBK  Index;DPW  Index;DTE  Index;EOAN  Index;FME  Index;FRE  Index;HEI  Index;HEN3  Index;IFX  Index;LHA  Index;LIN  Index;LNA  Index;MRK  Index;MUV2  Index;PSM  Index;RWE  Index;SAP  Index;SIE  Index;TKA  Index;VNA  Index;VOW3  Index;WDI  Index
10.07.2014;9659.13;1;71.81;127.45;83.42;99.197;69.05;91.42;164.4;67.05;53.61;22.763;25.805;12.07;12.708;49.715;36.967;61.49;85.51;8.87;14.645;1;151.05;63.67;159.75;31.095;30.785;56.97;92.65;21.725;20.886;184.4;29.945
11.07.2014;9666.34;1;71.53;127.7;83.35;99.541;68.86;92.07;167.5;66.68;53.46;22.714;25.88;12.075;12.765;49.9;37.017;59.83;85.33;8.963;14.375;1;151.5;63.98;160.85;30.9;30.69;57.06;92.51;21.67;20.933;185.35;30.145
14.07.2014;9783.01;1;73.48;130.15;84.4;100.328;69.69;92.83;167.85;67.61;54.15;23.241;26.175;12.265;12.853;49.73;37.25;60.89;86.14;8.926;14.445;1;152.9;64.75;162.45;31.415;30.84;58.08;93.59;22.035;21.123;186.55;30.425
15.07.2014;9719.41;1;72.35;130;83.58;99.246;68.68;92.48;166.1;67.28;53.95;23.692;25.995;12.16;12.946;49.825;36.867;59.72;84.87;8.805;14.515;1;151.1;64.68;161.6;30.8;31.07;57.55;92.31;21.785;20.933;186.5;29.85
16.07.2014;9859.27;1;72.82;131.3;84.91;100.476;69.25;95.25;168.15;67.77;54.17;24.044;26.31;12.425;13.113;51.05;37.85;60.3;85.96;9.157;14.96;1;152.45;64.46;163.65;31.75;31.44;58;94.3;22.365;21.019;189.1;30.12
17.07.2014;9753.88;1;73.17;129.9;83.63;98.902;68.74;94.47;166.45;66.56;53.99;23.781;25.85;12.235;12.796;51.05;37.683;59.47;85.56;9.087;14.605;1;151.2;65;162.25;32.455;30.87;59.37;92.9;22.025;21.504;185;29.995
18.07.2014;9720.02;1;73.68;129.65;83.35;99.246;67.93;93.61;164.65;65.4;54.4;23.866;25.45;12.12;12.787;50.4;37;58.03;85.56;9.15;14.445;1;152.35;64.02;160.9;32.74;31.14;60.2;92.49;21.705;21.751;183.5;29.555
21.07.2014;9612.05;1;72.56;127.4;81.93;97.622;67.64;92.48;162;64.84;53.62;23.589;25.035;12.06;12.761;49.91;36.533;57.87;84.95;9.12;14.275;1;151.8;63.45;159.3;32.24;31.02;60.02;91.53;21.44;21.847;181.35;29.18
22.07.2014;9734.33;1;72.51;129.05;83.08;98.301;67.41;93.97;165.4;66.09;54.11;23.79;25.285;12.26;13.056;49.85;36.583;58.4;84.95;9.333;14.525;1;153.35;63.71;161.65;32.735;31.485;60.74;93.54;21.55;21.942;182.3;29.615
23.07.2014;9753.56;1;72.37;128.85;83.57;98.803;67.87;94.46;168;65.58;54.18;23.634;25.285;12.165;12.981;49.925;36.583;58.95;85.34;9.318;14.63;1;152.9;64.28;164;32.79;31.31;61.12;93.94;21.42;22.075;183.75;29.79
24.07.2014;9794.06;1;72.52;129.8;82.35;99.344;67.95;95.51;169.55;66.3;54.26;24.004;25.38;12.22;13.135;50.37;36.583;59;85.79;9.235;14.575;1;154.6;65.43;164.4;33.195;31.625;60.7;94.45;21.82;21.742;183.35;30.075
25.07.2014;9644.01;1;71.25;128.85;80.37;97.14;67.82;94.3;165.15;65.15;54;23.852;24.835;12.135;12.897;50.13;36.067;58.21;83.56;8.909;14.505;1;152.85;64.38;163;32.975;31.26;59.9;93.03;21.415;21.599;180;29.62
28.07.2014;9598.17;1;70;128.4;80.27;97.711;68.46;92.21;164.35;63.08;53.84;23.812;24.23;12.19;12.866;49.815;36.083;58.07;83.92;8.885;14.41;1;153.95;65.21;163.15;32.76;31.24;59.82;93.16;21.315;21.466;176.1;29.48
29.07.2014;9653.63;1;70.82;128.9;81.06;97.898;68.36;91.53;165.1;63.89;54.68;23.843;24.295;12.335;12.954;50.03;35.95;59;85.01;8.942;14.385;1;156.2;65.57;164.25;32.8;31.45;60.01;93.55;21.45;21.647;177.15;30.045
30.07.2014;9593.68;1;70.2;127.3;79.83;99.394;68.4;90.97;164.75;63.07;54.84;23.522;24.395;12.275;12.703;50.58;35.983;57.33;84.8;8.629;14.325;1;156.4;66.38;162.7;32.55;30.72;59.74;92.7;21.54;21.423;175.7;28.74
31.07.2014;9407.48;1;59.41;124.9;77.64;97.347;67.54;89.34;161.6;61.88;54.24;22.92;24.015;12.105;12.444;51.9;37.3;55.63;83.28;8.275;13.275;1;152.9;66.38;158.8;31.465;30.055;58.86;92.4;21.165;21.799;174.55;27.825
01.08.2014;9210.08;1;58.35;122.7;76.04;94.207;66.89;87.63;158.35;60.85;53.23;22.536;23.52;12.09;11.972;50.79;37.117;53.99;81.95;8.376;13.135;1;147.15;63.97;155.2;31.55;29.085;57.57;90.12;20.675;21.642;173.05;27.15
04.08.2014;9154.14;1;57.68;122.3;74.74;93.223;66.38;88.41;159.05;61.17;53.11;22.389;23.245;11.88;11.955;50.15;36.99;54.74;81.67;8.214;13.02;1;145.9;63.78;154.6;31.105;29.175;57.04;89.62;20.37;21.647;172.8;26.645
05.08.2014;9189.74;1;58.32;122.45;74.99;95.241;66.98;88.5;157.9;60.43;52.95;22.103;23.75;11.865;11.986;51.83;37.31;54.49;82.16;8.17;12.825;1;147.15;64.7;154.2;30.665;28.92;58.18;90.12;20.335;21.666;170;27.6
06.08.2014;9130.04;1;58.09;121.75;74.96;95.034;67.18;88.04;154.65;59.82;52.05;21.942;23.65;11.535;11.801;52.69;36.945;53.93;81.38;8.118;12.645;1;148;63.84;152.05;30.33;28.735;57.67;90.23;20.005;21.433;168.4;27.4
07.08.2014;9038.97;1;55.5;121.3;74.5;94.404;65.97;86.2;152.3;58.95;51.73;21.933;23.385;11.36;11.585;52.07;36.395;52.65;82.03;8.219;12.48;1;146.7;63.19;149.05;30.54;28.355;57.45;89.22;19.845;21.647;166.7;27.405
08.08.2014;9009.32;1;56.7;121.9;73.95;93.607;64.5;86.39;154.2;59.27;52.39;21.907;23.35;11.09;11.585;51.44;35.995;52.75;81.02;8.222;12.165;1;146.15;62.25;148.6;30.2;28.81;56.94;88.83;20.45;21.261;165.5;27.38
11.08.2014;9180.74;1;57.45;124;75.71;95.438;66.01;88.83;159.7;60.71;53.3;21.929;23.905;11.34;11.766;51.95;36.33;54.2;82.49;8.37;12.69;1;148.65;63.49;148.65;31.225;29.025;58.01;90.47;20.87;21.552;168.5;28.1
12.08.2014;9069.47;1;58.02;124.3;74.34;94.109;65.42;87.2;155.35;59.85;53.45;21.853;23.5;11.16;11.594;51.37;35.76;53.3;78.16;8.256;12.65;1;147.5;62.4;147.5;30.76;28.44;57.48;89.2;20.61;21.295;167.7;27.905
13.08.2014;9198.88;1;58.37;125.8;76.04;95.644;66.02;87.83;155.7;60.66;53.14;22.139;23.69;11.33;12.149;51.78;36.085;54.37;78.9;8.338;12.72;1;148.95;64.37;149.7;30.7;29.31;57.64;90.92;20.97;21.599;167.9;27.32
14.08.2014;9225.1;1;59.7;126.75;75.92;96.136;66.57;88.28;156.25;61.07;53.87;22.018;23.7;11.24;12.127;51.82;36.745;55.41;79.37;8.465;12.665;1;148.35;64.9;150.15;30.86;28.685;57.57;91.63;21.045;21.614;167.9;27.31
15.08.2014;9092.6;1;59.3;126.15;74.68;93.893;65.51;86.24;153.45;59.71;52.78;21.8;23.5;11.11;12.021;51.18;35.72;55.07;79.07;8.44;12.665;1;146.25;63;148.8;30.5;28.83;56.6;90.66;20.53;21.675;165.5;27.035
18.08.2014;9245.33;1;60.07;127.55;76.2;95.939;66.56;88.03;158.5;60.99;53.7;22.027;23.85;11.245;12.078;52.38;36.225;56.28;79.98;8.594;12.855;1;149;64.01;149.45;30.815;29.285;57.75;92.08;21.07;21.723;167.1;27.515
19.08.2014;9334.28;1;60.39;128;76.46;97.721;67.1;89.02;163.45;61.6;54.53;22.13;24.355;11.195;12.083;52.23;36.78;56.73;80.72;8.72;13.125;1;149.8;64.39;149.6;31.15;29.905;58.53;92.79;21.48;21.642;170.15;28.59
20.08.2014;9314.57;1;60.34;127.5;76.21;97.386;66.65;88.61;162.25;61.33;54.99;22.152;24.295;11.155;12.171;52.16;36.885;56.33;79.61;8.6;13.125;1;150.2;64.23;148.95;30.935;29.8;58.27;92.98;21.435;21.699;171.6;28.135
21.08.2014;9401.53;1;59.7;128.7;77.4;98.459;66.77;89.78;165.1;62.2;54.88;22.348;24.51;11.315;12.201;52.45;37.14;56.71;80.14;8.583;13.205;1;148.9;64.4;149.95;30.905;29.71;58.69;94.88;21.135;21.504;172.75;28.295
22.08.2014;9339.17;1;58.29;128.25;76.77;97.455;66.39;89.06;163.3;61.65;54.68;22.442;24.45;11.195;12.061;52.53;37.05;57;79.7;8.734;13.195;1;149.3;64.17;148.9;31.005;29.295;58.4;93.69;20.955;21.285;172.1;28.7
25.08.2014;9510.14;1;59.14;130;78.68;99.787;67.17;91.13;164.85;62.88;55.14;22.942;24.97;11.355;12.223;52.91;37.435;57.24;80.7;8.83;13.225;1;151;65.65;151.35;31.225;29.705;59.66;96.14;21.175;21.399;174.35;29.115
26.08.2014;9588.15;1;59.45;130.85;79.5;101.214;67.61;91.14;167.6;63.49;55.71;23.41;25.34;11.385;12.215;53.28;37.63;58.36;80.89;8.847;13.42;1;151.7;66.2;151.85;31.42;29.72;59.92;96.84;21.335;21.361;175.2;29.055
27.08.2014;9569.71;1;58.88;130.4;79.27;100.033;67.63;90.28;166.4;63.15;55.7;23.683;25.385;11.53;12.232;53.12;37.44;58.1;81.08;8.908;13.72;1;151.6;66.18;151.85;31.315;29.895;59.87;96.39;21.395;21.49;174.2;29.07
28.08.2014;9462.56;1;57.42;129.5;78.08;99.541;67.3;89.28;163.55;62.16;54.47;23.308;24.98;11.43;12.127;53.32;37.085;57.58;80.45;8.834;13.36;1;150.05;66.04;151.5;30.91;29.6;59.17;95.23;21.165;21.742;172.05;28.75
29.08.2014;9470.17;1;57.04;129.8;78.29;100.427;66.99;88.6;162.5;62.24;54.11;23.241;24.885;11.38;12.179;53.67;37.13;57.42;79.8;8.845;13.175;1;150.65;66.23;152.6;30.515;29.78;59.2;95.34;21.125;21.742;170.85;28.435
01.09.2014;9479.03;1;57.36;130.15;77.91;101.017;67.05;88.01;161.85;61.88;54.68;23.183;24.835;11.47;12.254;53.77;37.415;57.1;79.83;8.91;13.21;1;150.2;66.43;152.55;30.685;30.07;59.5;95.58;21.145;21.704;170;28.7
02.09.2014;9507.02;1;57.15;130.75;78.21;100.968;67.21;87.99;162.65;61.82;55.03;23.245;24.885;11.555;12.254;53.77;37.395;57.23;80.38;8.977;13.225;1;150.25;66.45;153.05;30.965;30.125;59.8;96.09;21.205;21.761;171.55;28.62
03.09.2014;9626.49;1;58.72;132.2;79.24;102.641;68.57;90.01;164.6;62.9;55.54;23.79;25.2;11.64;12.479;54.14;37.605;57.88;81.64;8.987;13.54;1;152.2;66.91;155.15;31.55;30.76;59.28;97.15;21.4;22.089;174.1;28.715
04.09.2014;9724.26;1;59.22;133.65;78.89;103.97;69.6;91.54;166.5;64.14;55.39;24.098;25.68;11.68;12.629;54;37.455;58.36;81.95;8.991;13.6;1;152.15;66.93;154.1;32.365;31.255;59.99;98.59;21.89;22.17;177.35;29.33
05.09.2014;9747.02;1;58.74;133.15;78.56;103.92;69.02;92.05;166.35;65.17;54.85;24.138;25.675;11.73;12.681;54.29;37.955;58.92;82.38;9.047;13.66;1;152.85;66.83;153.95;32.235;31.53;59.96;98.42;22.07;22.118;179.4;28.975
08.09.2014;9758.03;1;58.6;133.6;77.95;103.92;68.81;91.91;167.95;64.94;55.12;24.214;25.635;11.745;12.629;54.89;38.665;58.89;83.18;9.116;13.81;1;152.9;67.35;154.6;32.09;31.575;60.66;98.04;22.045;22.413;179.55;28.85
09.09.2014;9710.7;1;57.94;133.3;77.49;103.674;67.5;91.24;166.8;64.46;54.57;24.058;25.495;11.73;12.54;55.4;38.995;58.81;83.13;9.087;13.605;1;152.7;67.84;152.25;32.44;31.265;60.1;98.06;22.165;22.465;177.4;28.565
10.09.2014;9700.17;1;57.44;133.85;77.46;103.97;66.92;90.33;166.55;63.69;54.55;24.285;25.435;11.62;12.607;55.34;39.38;58.59;82.85;9.079;13.575;1;153.85;67.81;152.9;31.965;31.435;59.97;97.7;21.995;22.36;175.95;28.445
11.09.2014;9691.28;1;57.38;133.4;77.17;104.708;66.64;90;166.05;63.21;53.68;24.343;25.38;11.65;12.633;54.89;39.28;57.17;82.97;9.055;13.625;1;154.3;68.05;153.45;32.515;31.58;59.87;97.54;21.94;22.237;176.3;28.66
12.09.2014;9651.13;1;57.09;133.05;77;104.462;66.67;89.43;164.05;62.95;54.35;24.174;25.39;11.565;12.681;54.46;38.5;56.58;82.89;9.018;13.52;1;153.15;67.56;153.15;32.945;31.005;59.86;97.09;21.72;22.165;175.5;29.34
15.09.2014;9659.63;1;57.71;134;77.05;104.905;66.68;89.49;163;63.06;54.18;24.049;25.035;11.56;12.69;54.86;38.75;55.78;82.9;8.871;13.36;1;154.35;67.58;153.5;33.125;30.96;59.96;97.38;21.695;22.08;175.35;29.125
16.09.2014;9632.93;1;58.75;134.05;75.97;104.363;66.9;89.27;161.35;63.02;55.23;24.013;25.135;11.575;12.681;54.19;38.515;55.85;82.86;8.785;13.265;1;153.35;67.23;153.3;32.97;30.87;59.54;97.69;21.595;22.056;174.45;28.56
17.09.2014;9661.5;1;60.83;134.65;76.3;104.462;66.65;89.8;160.75;63.21;54.81;24.169;25.525;11.57;12.642;54.08;38.47;56.32;83.05;8.811;13.18;1;154.2;67.67;153.45;33.34;30.685;59.39;98.24;21.945;22.17;174.3;28.56
18.09.2014;9798.13;1;62.03;137.45;76.71;110.908;66.02;90.38;165.3;63.87;55.11;24.731;25.895;11.65;12.717;54.3;38.73;55.77;83.05;8.934;13.14;1;155.65;68.48;153.85;33.45;31.185;59.89;97.82;22.09;22.208;175.8;28.8
19.09.2014;9799.26;1;61.96;138.45;77.14;110.465;66.69;88.99;165.15;63.75;55.49;25.258;26.145;12.09;12.827;54.55;38.905;54.83;82.45;8.996;13.155;1;156.6;69.6;156.25;33.9;31.3;57.63;96.4;21.975;22.123;176.3;28.76
22.09.2014;9749.54;1;60.91;138.35;76.78;110.908;66.27;86.77;159.7;62.73;55.46;25.066;26.09;12.12;12.906;54.25;38.555;54.34;81.62;8.8;12.9;1;155.05;72.63;157.05;33.19;31.38;57.98;95.97;21.875;21.88;174.05;28.505
23.09.2014;9595.03;1;60.84;137.3;75.46;109.235;65.86;84.9;153.65;61.15;55.37;24.598;25.65;11.925;12.615;53.74;38.23;53.32;80.8;8.682;12.695;1;152.25;73.22;154.55;32.9;31.355;57.4;94.28;21.295;21.999;170.8;28.02
24.09.2014;9661.97;1;61.9;137.8;75.66;110.563;66.69;86.79;155.4;61.53;55.44;24.892;25.595;12.165;12.844;54.12;38.53;53.62;80.68;8.614;12.74;1;153.7;73.96;155.4;32.55;31.61;57.57;94.63;21.455;21.985;170.15;28.305
25.09.2014;9510.01;1;61.28;136.65;72.89;108.447;66.42;85.25;151.7;60.82;54.26;24.624;25.37;11.91;12.73;54.35;38.385;52.42;78.94;8.389;12.625;1;150.75;72.79;155.25;32.055;31.48;56.77;93.27;20.855;21.989;166.55;28.815
26.09.2014;9490.55;1;60.54;128.2;73.16;108.3;66.42;85.64;153.8;61.03;53.68;24.718;25.36;11.96;12.734;54.09;38.62;52.53;79.15;8.523;12.655;1;150.85;73.3;155.65;31.895;31.47;57.31;93.91;21.015;22.156;166.3;28.625
29.09.2014;9422.91;1;59.41;128.5;72.41;107.266;66.23;85.21;152.65;60.54;53.43;24.535;25.225;11.91;12.549;54.23;38.88;52.32;78.87;8.47;12.51;1;150.9;72.3;155.55;31.95;30.305;57.09;93.42;20.73;21.885;164.9;28.92
30.09.2014;9474.3;1;59.25;128.35;72.63;109.136;66.14;85.02;150.65;60.73;53.33;24.789;25.39;12;12.765;55.3;39.195;52.32;79.06;8.193;12.505;1;152.15;73.03;156.55;31.55;30.855;57.1;94.37;20.775;21.866;164.4;29.255
01.10.2014;9382.03;1;59.86;127.35;70.95;108.595;65.59;84.83;148.8;60.25;52.42;24.736;25.105;11.86;12.651;55.65;39.245;52.41;78.43;8.02;12.17;1;150.05;73.87;155.25;31.16;30.665;56.6;93.24;20.235;21.747;160.7;29.505
02.10.2014;9195.68;1;58.29;125.3;69.58;106.036;64.96;83.62;147.2;59.21;52.02;23.955;24.455;11.595;12.342;55.17;38.72;51.71;77.78;7.855;11.835;1;148.4;71.43;152.35;30.23;29.52;55.99;91.4;19.485;21.328;157.65;28.795
03.10.2014;9195.68;1;58.29;125.3;69.58;106.036;64.96;83.62;147.2;59.21;52.02;23.955;24.455;11.595;12.342;55.17;38.72;51.71;77.78;7.855;11.835;1;148.4;71.43;152.35;30.23;29.52;55.99;91.4;19.485;21.328;157.65;28.795
06.10.2014;9209.51;1;58.37;125.8;70.02;106.43;65.1;81.98;148.35;59;52.12;24.272;24.53;11.59;12.386;54.92;38.19;52.65;77.91;7.833;12.08;1;150.5;72.31;151.7;30.855;29.86;56.55;89.95;19.655;21.333;157;29.435
07.10.2014;9086.21;1;58.28;125.3;68.78;103.92;64.54;82.33;148.6;58.4;51.18;23.709;24.01;11.385;12.153;54.83;37.94;52.57;77.55;7.874;11.445;1;151.5;71.16;150.3;30.39;29.095;55.92;87.96;19.065;21.166;157.05;29.675
08.10.2014;8995.33;1;58.16;124.45;68.07;103.133;64.7;81.24;142.05;57.84;51.86;23.468;23.665;11.27;12.153;54.74;39.07;52.06;78.22;7.673;11.25;1;150.6;71.34;152.25;29.585;28.925;53.75;86.65;18.94;20.986;155.3;29.085
09.10.2014;9005.02;1;57.04;124.4;68.35;103.674;64.61;82.5;144.15;57.71;51.9;23.143;23.625;11.18;11.977;54.49;39.495;51.84;78.19;7.701;11.08;1;152.6;71.35;151.1;29.045;28.625;54.65;87.01;18.94;21.024;155.6;29.27
10.10.2014;8788.81;1;55.16;122.95;66.58;101.116;64.09;79.53;139;56.01;51.54;22.594;23.12;10.87;11.699;54.16;39;49.78;77.08;7.174;10.88;1;149.1;69.82;148.75;28.6;27.755;54.56;83.6;18.39;21.133;150.95;29.03
13.10.2014;8812.43;1;55.51;122.9;67.7;101.362;63.22;79.44;140.25;56.7;51.25;22.442;23.04;10.905;11.748;53.63;38.495;50.61;76.61;7.025;10.995;1;148.1;68.73;149.45;28.345;27.5;54.17;84.5;18.29;20.748;153.2;28.425
14.10.2014;8825.21;1;55.18;122.15;67.45;101.116;62.33;79.47;144.05;58.79;50.92;22.331;23.05;10.8;11.655;52.94;37.96;51.14;75.19;7.186;11.235;1;148.9;68.77;148.6;28.765;27.1;54.25;84.71;18.225;20.786;155.3;28.69
15.10.2014;8571.95;1;54;119.55;65.61;97.307;61.93;77.41;140.65;57.07;50.17;21.487;22.295;10.49;11.215;52;37.185;49.935;74.09;6.952;11.09;1;145.9;67.12;145;29.07;26.02;52.56;82.34;17.32;20.595;150.25;27.735
16.10.2014;8582.9;1;53.89;117.9;67;99.787;61.59;77.85;145.5;57.98;50.53;20.827;22.375;10.35;11.057;51.47;36.435;49.675;72.64;7.07;11.395;1;144.6;66.5;143;29.57;25.555;51.94;82.42;17.625;20.562;153.1;27.615
17.10.2014;8850.27;1;54.64;120.45;69.31;103.182;62.52;80.57;151.65;59.35;52;21.501;23;10.68;11.448;54.27;38.305;51.76;74.99;7.239;11.665;1;147.8;68.71;147;30.6;26.46;54.01;84.2;18.11;21.038;160;28.905
20.10.2014;8717.76;1;56.61;119.85;67.92;100.87;62.25;79.61;148.2;58.37;51.21;21.545;23.09;10.65;11.268;53.87;37.765;51.91;74.98;7.131;11.655;1;145.95;67.64;144.15;30.315;26.01;50.9;83.08;17.75;20.986;156.95;28.48
21.10.2014;8886.96;1;57.96;121.35;69.58;102.543;62.74;81.35;152;59.35;51.42;22.13;23.4;10.85;11.44;53.93;37.765;53.23;75.8;7.325;12.065;1;149.5;68.64;146.05;31.23;26.4;51.87;85.43;18.405;21.395;159.3;28.61
22.10.2014;8940.14;1;58.34;122.15;70.06;103.576;63.41;82.59;153.5;59.78;52.97;22.192;23.685;10.865;11.554;54.5;38.005;53.64;76.04;7.436;12.12;1;149.25;70.4;147.7;31.27;27.05;51;85.53;18.47;21.437;159.9;29.305
23.10.2014;9047.31;1;58.71;123.3;71.03;105.2;63.52;83.15;152.8;60.38;53.32;22.429;23.92;10.895;11.677;55.65;38.655;53.21;76.03;7.581;12.345;1;150.65;71.28;150.45;31.53;27.33;52.36;86.64;19.005;21.466;161.3;29.145
24.10.2014;8987.8;1;57.72;123.05;68.78;104.068;62.72;82.29;151.3;60.18;52.9;22.397;23.92;11.175;11.598;56.68;38.77;53.03;75.26;7.565;12.195;1;149.85;70.95;150.25;31.15;27.095;51.64;86.09;18.875;21.395;160.45;28.8
27.10.2014;8902.61;1;57.09;122.25;66.62;103.33;62.69;81.29;150.05;59.49;52.63;22.072;23.76;11.095;11.462;56.64;39.07;52.29;75.5;7.344;12.135;1;150.5;69.99;149.55;30.74;26.71;51.44;85.56;18.67;21.109;158.35;28.04
28.10.2014;9068.19;1;57.34;123.5;68.34;105.741;63.38;82.42;151.8;60.4;54.12;22.536;24.03;11.5;11.721;56.85;39.705;53.53;77.29;7.398;12.36;1;153;70.35;151.75;30.895;27.595;52.36;87.03;18.955;21.166;160.9;28.335
29.10.2014;9082.81;1;57.65;123.75;68.56;105.347;63.91;82.67;152.65;60.5;54.05;22;24.125;11.625;11.704;57.52;40.95;53.49;77.61;7.283;12.335;1;155.3;71.21;152.9;31.1;27.605;52.14;87.31;18.895;21.223;162.1;28.35
30.10.2014;9114.84;1;56.95;124.2;68.57;108.201;63.99;83.03;153.8;60.61;54.11;21.688;24.39;11.675;11.73;58.18;40.55;53.47;77.58;7.287;11.52;1;150.9;71.68;153.45;31.77;27.735;52.66;87.36;18.775;21.528;165.15;28.155
31.10.2014;9326.87;1;58.05;126.7;70.24;111.646;64.56;85.32;156.65;62.03;54.51;22.206;25.055;12.02;12.091;58.5;41.05;54.32;78.78;7.741;11.79;1;147.15;72.07;156.85;32.155;28.26;54.24;89.91;19.175;21.951;170.05;28.555
03.11.2014;9251.7;1;57.56;125.6;69.08;110.514;63.82;85.27;156.9;61.76;53.74;22.134;24.75;11.895;11.902;58.22;41.055;54.47;78.47;7.788;11.825;1;145.25;71.69;155.45;31.955;27.83;53.57;89.06;19.23;22.365;169.75;28.625
04.11.2014;9166.47;1;56.27;125.3;68.28;109.776;63.1;82.89;157.25;61.16;53.95;21.795;24.65;11.77;11.801;58.03;40.815;54.08;78.24;7.639;12.065;1;144.7;71.56;154.55;31.605;27.67;52.96;87.9;18.805;22.836;168.6;28.18
05.11.2014;9315.48;1;56.76;126.7;69.86;111.99;64.16;83.85;157.4;62.5;54.72;22.067;25.095;12.035;11.977;58.78;41.2;54.75;79.83;7.743;12.45;1;145.85;72.18;157.15;31.775;28.675;53.9;89.08;18.8;23.055;170.9;28.575
06.11.2014;9377.41;1;59.04;126.65;70.87;112.679;68.23;84.38;158.2;62.97;55.17;22.023;25.285;12.03;12.034;58.5;41.07;57.64;80.36;7.774;12.825;1;146.3;72.12;155.8;31.95;28.445;54.45;89.61;19.165;23.122;173.45;28.645
07.11.2014;9291.83;1;59.53;131.2;69.96;110.071;67.17;83.33;156.75;62.36;55.21;21.666;24.97;12.045;11.818;57.32;40.835;57.65;80.26;7.592;12.68;1;145.7;71.07;154;32.13;27.925;53.6;88.03;19.27;23.788;171.15;28.6
10.11.2014;9351.87;1;59.96;132.25;70.27;110.465;67.54;83.91;157.9;62.87;55.55;21.563;25.065;12.255;11.898;58.62;41.25;57.92;79.58;7.689;12.985;1;146.5;71.88;155.45;32.715;28.2;54.09;88.58;19.3;23.807;172.05;29.45
11.11.2014;9369.03;1;60.13;132.25;70.25;110.268;67.5;84.31;156.65;62.41;55.74;21.545;25.095;12.53;11.924;58.58;40.99;57.86;83.2;7.664;13.125;1;147.2;72.01;156.15;32.68;28.465;54.1;88.98;19.16;23.693;171.6;29.6
12.11.2014;9210.96;1;59.85;130.5;69.3;107.758;67.38;82.71;152.55;61;55.04;21.139;24.305;12.305;11.523;58.24;40.73;56.58;82.58;7.613;12.945;1;146.7;71.54;154.25;31.85;27.47;53.18;87.89;19.045;23.502;169.05;29.325
13.11.2014;9248.51;1;61.6;130.9;68.97;108.89;67.85;82.72;152.9;61.16;55.15;21.228;24.55;12.445;11.479;58.61;41.485;56.51;83.27;7.586;13.01;1;146.9;74.67;154.65;32.28;26.88;53.3;88.16;19.13;23.607;168.5;29.465
14.11.2014;9252.94;1;63.1;131.2;69.13;108.152;67.77;83.06;155.1;61.12;54.99;21.318;24.32;12.515;11.29;58.26;41.405;57.23;83.03;7.584;13.155;1;146.5;74.29;155.2;32.645;26.415;53.44;88.5;19.105;23.731;169.95;29.44
17.11.2014;9306.35;1;62.92;131.95;69.55;109.185;67.93;83.46;153.95;61.36;55.18;21.492;24.365;12.64;11.369;58.11;41.395;56.97;83.01;7.626;13.145;1;147;76.67;155.65;32.99;26.425;53.98;88.92;19.42;23.778;170.8;30.12
18.11.2014;9456.53;1;63.1;133;71.33;111.547;68.75;84.43;155.7;62.55;55.67;21.724;24.71;12.78;11.563;58.64;41.97;58.16;83.16;7.725;13.19;1;149.75;78.26;157.4;33.275;26.93;54.74;90.96;19.86;23.745;174.35;31.285
19.11.2014;9472.8;1;63.78;133;71.48;112.088;68.74;84.75;155.6;62.74;55.32;21.813;24.6;12.895;11.572;58.26;41.87;57.91;83.75;7.855;13.185;1;148.95;77.39;158.15;33.605;26.845;54.79;90.97;19.73;23.631;174;31.1
20.11.2014;9483.97;1;65.6;133.45;71.1;112.285;69.51;84.9;158.25;62.91;55.32;21.559;24.565;13;11.479;58.55;41.955;57.59;84.85;7.94;13.235;1;148;77.8;158.25;33.625;26.465;54.88;90.89;20.275;23.597;174.4;32.9
21.11.2014;9732.55;1;65.72;135.85;73.75;116.123;70.59;88.16;164.95;64.56;56.24;22.25;25.36;13.16;11.911;58.79;42.33;60.17;85.46;8.132;13.4;1;150.25;78.54;161.75;34.235;27.4;56.08;93.98;20.99;24.173;177.95;33.63
24.11.2014;9785.54;1;65.02;136.5;74.42;115.582;70.46;89.4;167.6;65.39;57.55;22.696;25.58;13.31;11.906;58.93;42.435;59.98;86.15;8.105;13.29;1;149.25;78.89;161.8;34.73;27.25;56.56;94.3;21.27;24.501;179.95;33.73
25.11.2014;9861.21;1;64.54;136.1;74.72;115.926;70.33;90.35;170.1;66.21;57.77;23.116;25.89;13.335;12.276;59.35;42.77;60.85;86.66;8.075;13.3;1;150.1;78.05;162.75;34.73;28.095;56.9;95.23;21.345;24.501;183.3;33.865
26.11.2014;9915.56;1;64.5;136.8;75.21;116.025;70.48;90.48;168.2;66.39;58.32;23.442;26.02;13.525;12.483;59.51;42.87;60.71;86.93;8.07;13.295;1;152.45;78.92;163.45;34.98;28.95;56.86;95.93;21.535;24.558;182.65;33.62
27.11.2014;9974.87;1;64.62;138;74.5;118.436;71.2;91.49;169;67.11;58.56;23.504;26.4;13.475;12.589;59.9;43.615;60.63;87.46;7.877;13.685;1;153;80.4;164.6;35;28.905;56.77;96.4;21.39;24.639;184.45;33.715
28.11.2014;9980.85;1;64.5;138.45;73.01;119.026;71.58;91.95;169.2;67.8;58.75;23.46;26.715;13.7;12.554;59.39;43.595;60.97;89.22;7.878;14.355;1;151.75;80.08;165.65;34.35;29.13;56.68;95.16;21.275;24.639;185.2;34.13
